id,year,month,day,hour,lat,lon,label,u200,v200,u850,v850,shear_200_850,rh600_700,t500,tcwv,sst_c,mslp_hpa,nino34_anom,romi1,romi2,amo_ssta,nao_index,qbo_30mb
AL151999,1999,10,29,18,13.2,-82.9,0,-13.254481315612791,-0.0778047814965248,-3.161363124847412,-0.8443620204925537,10.122185772520492,78.51797485351562,268.2205505371094,54.801300048828125,28.303735351562523,1008.9390625,-1.19,-2.23368,2.31737,0.25,0.2,10.62
AL142004,2004,10,9,0,24.6,-93.7,0,13.41430950164795,7.075618743896484,-0.5404468774795532,1.7793339490890503,14.926012804111757,75.89972305297852,268.262451171875,54.8504638671875,28.7145935058594,1008.713125,0.64,-1.70588,1.94851,0.56,-1.1,8.0
AL061994,1994,9,10,6,14.1,-61.6,0,0.604286253452301,0.2776927649974823,-7.653796195983887,3.277268648147583,8.785976395396341,73.59936141967773,267.9276428222656,54.85421371459961,28.050683593750023,1011.411875,0.28,-0.94373,1.12616,-0.18,-1.32,-19.07
AL162011,2011,9,28,18,18.7,-60.1,1,5.441854476928711,6.081140041351318,-3.713463306427002,4.4040632247924805,9.307654396402375,76.89491653442383,267.6814270019531,54.87827682495117,28.455651855468773,1009.41421875,-0.67,-0.84189,0.92024,0.43,0.536,-2.3
AL142008,2008,10,12,12,16.0,-37.1,0,8.6982421875,-2.559947967529297,-2.322014093399048,3.4342808723449707,12.5449921435398,80.28033828735352,267.4608764648437,54.88033676147461,27.3561950683594,1011.948515625,-0.2,1.78584,1.80996,0.5,-0.0434,11.05
AL072018,2018,9,4,18,28.9,-87.2,0,-1.9669724702835083,8.032254219055176,-6.328372955322266,5.179512023925781,5.211521104511425,78.73239517211914,267.3442077636719,54.88703918457031,29.127954101562523,1016.49265625,0.33,0.10878,0.22916,0.61,1.6736,-9.91
AL031993,1993,8,6,6,10.1,-52.9,0,-3.0742383003234863,2.017619609832764,-6.1892571449279785,2.246861696243286,3.1234427058012373,78.75905990600586,267.6003723144531,54.89547348022461,28.076562500000023,1012.50265625,-0.04,-1.22742,1.34269,-0.14,0.12,-1.2
AL022000,2000,6,23,6,9.6,-21.0,0,-12.539456367492676,-1.7097198963165283,-2.4382922649383545,0.8170908689498901,10.412410329515367,80.17269897460938,266.5707397460937,54.912086486816406,27.75631103515628,1013.5553125,-0.7,0.1811,0.29922,0.14,-0.03,-7.83
AL031994,1994,8,16,0,30.0,-85.6,0,9.245062828063965,3.898149251937866,1.676287055015564,5.845716953277588,7.815330233201032,81.32509231567383,267.4310913085937,54.92306137084961,28.3737731933594,1010.635546875,0.4,0.50728,0.52873,-0.22,0.38,-27.02
AL112004,2004,9,15,16,18.0,-66.0,1,-1.1080126762390137,5.8664093017578125,-6.542041301727295,2.894409656524658,6.193662001909052,79.35847091674805,266.8968200683594,54.94048309326172,28.258630371093773,1013.73078125,0.67,0.56882,0.81113,0.44,0.38,7.29
AL092003,2003,8,21,18,14.5,-65.5,0,-5.123898983001709,2.023671388626098,-6.179308891296387,1.483302116394043,1.1857019123283818,75.69790649414062,267.58758544921875,54.9405517578125,28.824487304687523,1012.160234375,0.04,-0.14496,0.58896,0.62,-0.07,-24.64
AL182005,2005,9,19,12,22.8,-74.7,1,-10.610426902770996,5.272457599639893,-5.5809431076049805,-0.3888802826404571,7.5727441435176,74.29886245727539,268.2541198730469,54.95035171508789,29.8503356933594,1009.976953125,-0.12,-1.31381,1.56715,0.73,0.63,-27.8
AL031996,1996,7,26,12,12.3,-74.5,1,-3.7614176273345934,0.0460327640175819,-8.9423828125,1.0506622791290283,5.277469157894631,82.37022018432617,268.3253173828125,54.956275939941406,27.591088867187523,1009.213125,-0.37,-1.01122,1.14811,-0.08,0.67,-23.93
AL042007,2007,8,15,6,12.0,-43.4,1,-10.038796424865724,-5.321391582489014,-5.695908546447754,2.8375959396362305,9.242821674721696,84.59034729003906,267.60528564453125,54.9566764831543,27.211999511718773,1009.872265625,-0.58,0.07935,0.88937,0.19,-0.139,-27.41
AL061997,1997,7,17,12,12.5,-52.7,0,-4.758946895599365,2.7097928524017334,-4.792387008666992,1.978090763092041,0.732465827641225,87.45893478393555,267.6368408203125,54.96271896362305,27.787438964843773,1015.301875,1.27,-0.30746,0.47756,0.18,0.34,14.85
AL021999,1999,7,2,18,20.2,-95.0,0,-0.7682716846466064,-1.5910595655441284,-2.7596609592437744,2.12161922454834,4.2130292001579,83.38744354248047,268.3276062011719,55.01094818115234,28.892480468750023,1010.448515625,-1.03,1.82081,2.02959,0.37,-0.9,14.11
AL011998,1998,7,30,18,15.1,-46.1,0,-6.235617160797119,5.0209784507751465,-7.998421669006348,1.301674246788025,4.115908586929386,70.15852355957031,268.05877685546875,55.069480895996094,27.774835205078148,1013.38625,-1.15,-0.35557,0.36548,0.57,-0.48,-22.97
AL162007,2007,11,1,12,23.9,-78.0,1,8.228302001953125,4.374746322631836,-2.6798646450042725,3.262792587280273,10.964695194457349,77.31341934204102,269.0882263183594,55.10928726196289,27.7604919433594,1002.456953125,-1.42,-0.2867,0.46537,0.54,0.5756,-27.61
AL072021,2021,8,17,14,18.2,-76.6,1,-2.97813081741333,2.311596870422364,-8.5675687789917,4.351719856262207,5.950119202476992,73.25308227539062,268.1488647460937,55.121376037597656,29.357232666015648,1012.129765625,-0.28,1.24491,1.36471,0.69,-0.2825,-13.82
AL282005,2005,11,19,12,16.1,-85.4,0,-0.995172917842865,9.515457153320312,-3.574446678161621,-2.154505729675293,11.951597668143116,91.37777709960938,268.25177001953125,55.1272087097168,27.7058044433594,1010.442109375,-0.54,-0.54495,0.73411,0.52,-0.31,-29.55
AL052005,2005,7,13,0,11.0,-53.7,1,-6.983371257781982,-0.0760447233915329,-4.047470569610596,0.0423033200204372,2.938285062784866,77.29146957397461,267.794677734375,55.21303939819336,29.1120544433594,1012.46953125,0.08,1.01819,1.16235,0.74,-0.51,-24.2
AL042013,2013,7,25,6,15.3,-33.9,0,-4.977421283721924,5.769650936126709,-8.147002220153809,2.8477799892425537,4.31086686674944,78.48138809204102,267.27215576171875,55.26041793823242,25.72774658203128,1015.366171875,-0.26,-0.53911,0.68784,0.53,0.6722,14.27
AL102008,2008,9,3,6,13.6,-27.2,0,0.9478164315223694,2.455530881881714,-2.4111340045928955,0.7152872085571289,3.782987718037844,83.81023788452148,266.8853454589844,55.3140869140625,27.551660156250023,1008.764453125,-0.24,0.56334,1.08061,0.48,1.0169,11.6
AL032001,2001,8,5,18,28.6,-86.4,0,7.103068828582764,3.549731969833374,0.6383382678031921,5.832216262817383,6.85583516219549,72.51483917236328,267.4987487792969,55.31490707397461,28.534234619140648,1014.3234375,-0.09,-0.45868,1.46339,0.45,-0.07,-21.67
AL182011,2011,10,23,18,15.5,-81.7,1,-5.150249004364014,-0.0275221671909093,-1.3985953330993652,0.2607460916042328,3.7627123007402914,81.46540451049805,267.2186584472656,55.34097671508789,29.275048828125023,1009.556328125,-0.71,2.1816,2.18164,0.49,0.3935,-3.05
AL192003,2003,10,17,12,15.5,-48.0,0,3.696486711502075,7.196300029754639,-3.2602851390838623,3.777253150939941,7.751551853702419,77.62889099121094,268.2845153808594,55.344120025634766,28.247827148437523,1011.361171875,0.42,-1.27729,1.29379,0.79,-1.26,-20.34
AL062012,2012,8,5,0,15.8,-32.5,0,-5.940643787384033,4.177434921264648,-3.143838882446289,1.8632874488830569,3.630068346493484,75.59186553955078,267.0414428710937,55.35975646972656,27.029901123046898,1014.599609375,0.68,-0.37775,0.70535,0.74,-0.9832,-27.93
AL052017,2017,7,18,0,11.2,-53.8,0,-8.715428352355957,2.9483065605163574,-5.414996147155762,0.2971054315567016,4.233405268494805,77.70952987670898,267.3087463378906,55.37615585327149,28.432885742187523,1016.1378125,0.28,-0.63819,1.11107,0.75,1.2556,-10.48
AL082017,2017,8,14,6,29.2,-72.1,1,-0.2723094224929809,0.8533103466033936,-0.5011476278305054,5.880679607391357,5.032574749423779,68.33634185791016,268.2840576171875,55.39910507202149,29.050836181640648,1014.471015625,-0.06,0.53604,0.63566,0.75,-1.0977,-14.42
AL122003,2003,9,5,18,28.3,-84.2,0,6.913546085357666,12.33773422241211,1.3850406408309937,1.1541885137557983,12.475418512729986,73.05785369873047,267.73199462890625,55.45814895629883,29.049859619140648,1010.95890625,0.18,-0.54192,0.73462,0.66,0.01,-22.51
AL072015,2015,9,6,12,12.7,-29.2,0,-5.914795875549316,-0.0121830077841877,-1.193455696105957,0.3583167493343353,4.735855061132165,83.37127685546875,267.6292419433594,55.47186279296875,27.915612792968773,1015.27078125,1.79,0.07904,0.13691,0.71,-0.6485,12.07
AL122022,2022,10,4,12,13.6,-29.5,0,-1.3106681108474731,5.276426792144775,-0.5057035088539124,3.591028928756714,1.867761753644103,79.56352996826172,267.66455078125,55.493648529052734,28.079125976562523,1012.645,-0.85,0.09015,0.7581,0.93,-0.7175,10.93
AL062006,2006,8,26,6,14.6,-69.5,1,1.5660779476165771,1.0215656757354736,-6.205650329589844,3.233192443847656,8.08028795131462,72.01840591430664,268.121826171875,55.50057601928711,28.705621337890648,1009.26953125,0.33,1.05887,1.06578,0.69,-1.7264,9.1
AL051996,1996,8,22,12,13.4,-32.9,1,-11.65103244781494,1.401304006576538,-6.169281959533691,-1.3559203147888184,6.1361123175916825,76.87591934204102,267.88739013671875,55.50120544433594,27.366571044921898,1010.77890625,-0.31,0.38493,1.11645,0.09,1.02,-25.85
AL152019,2019,10,14,12,12.6,-19.3,0,-4.3775811195373535,-0.2132255882024765,-2.534653186798096,2.027233600616455,2.9010413202906604,70.18938827514648,267.8627624511719,55.5013313293457,28.560571289062523,1010.94578125,0.52,0.53043,0.5889,0.66,-1.4134,7.27
AL122018,2018,9,26,12,12.1,-53.6,0,-4.683318138122559,2.634340763092041,-7.90540075302124,4.130485534667969,3.5525013096051508,73.29687881469727,268.0023193359375,55.50662612915039,28.530389404296898,1010.415859375,0.33,0.9988,1.53404,0.61,1.6736,-9.91
AL122023,2023,9,2,18,24.5,-30.1,0,-3.140939950942993,8.677815437316895,-4.933943271636963,4.793125152587891,4.278513704113557,65.6089916229248,269.6632995605469,55.522682189941406,26.884667968750023,1012.523046875,1.53,0.26629,0.65153,1.42,-0.4408,-13.58
AL062004,2004,8,25,18,11.5,-39.8,1,-10.022316932678224,1.7691794633865356,-6.408450126647949,-0.0821631848812103,4.060480623401924,76.39730834960938,267.6346130371094,55.52494812011719,28.764459228515648,1009.8971875,0.61,1.25744,2.02601,0.46,-0.48,8.74
AL192023,2023,10,12,18,13.3,-37.8,0,5.841762065887451,5.170426368713379,-4.996176719665527,3.6251413822174072,10.947548712332065,75.15420150756836,268.29705810546875,55.52565002441406,28.862207031250023,1009.915,1.59,0.49466,0.90917,1.37,-2.0292,-16.98
AL112016,2016,9,13,18,29.0,-81.2,0,1.1128510236740112,6.587620258331299,-3.636032819747925,5.284477710723877,4.9244368467570645,78.98030853271484,267.0900573730469,55.55899810791016,28.94259033203128,1016.36734375,-0.43,-0.7494,1.04743,0.78,0.611,10.48
AL172005,2005,9,18,0,13.9,-55.1,1,-0.2565364837646484,1.034870743751526,-1.1874408721923828,3.229008674621582,2.383447973016559,70.67516326904297,268.0496826171875,55.57848739624024,29.607446289062523,1011.39203125,-0.12,-1.51453,1.67689,0.73,0.63,-27.8
AL122013,2013,10,3,12,22.1,-87.4,0,2.594505548477173,9.90747356414795,-4.840314865112305,5.382340431213379,8.70364202234381,83.79139709472656,267.6148986816406,55.60531234741211,29.011102294921898,1010.815,-0.15,-1.32669,1.33255,0.78,-1.2801,11.69
AL182003,2003,10,10,18,19.1,-68.8,0,-2.500025510787964,11.335537910461426,-4.935379981994629,6.574316501617432,5.347913677730848,78.14836883544922,268.0589904785156,55.61138153076172,29.145898437500023,1010.699609375,0.42,-0.28569,0.41171,0.79,-1.26,-20.34
AL152012,2012,10,4,12,20.2,-42.0,0,7.242868900299072,1.8095645904541016,-0.6698228716850281,3.918061017990112,8.188800172391375,76.12731552124023,269.0998229980469,55.6240119934082,27.5251403808594,1010.23484375,0.36,-0.8108,1.06225,0.76,-2.062,-24.51
AL052011,2011,8,3,0,16.0,-66.2,0,-2.227978706359864,0.1307919919490814,-6.879186153411865,2.7489702701568604,5.337470207129128,66.8248176574707,268.380859375,55.64018630981445,29.048608398437523,1009.196796875,-0.42,-0.25943,0.5482,0.44,-1.3475,-0.49
AL142003,2003,9,9,12,12.4,-24.4,0,-0.3982605338096618,0.5565561056137085,-2.860687494277954,2.161391258239746,2.939224796225248,80.99444580078125,267.7193603515625,55.654911041259766,27.991143798828148,1011.4125,0.18,-0.45165,0.74207,0.66,0.01,-22.51
AL082010,2010,9,1,18,19.5,-62.5,0,-11.418339729309082,0.3449086844921112,-4.988827705383301,7.599164009094238,9.693443411931826,66.75363540649414,268.12384033203125,55.68257522583008,28.9985290527344,1011.80734375,-1.31,-6e-05,0.3689,0.67,-0.7948,6.58
AL152005,2005,9,6,12,28.5,-66.5,1,0.2905853390693664,-0.2247489243745803,-1.52005934715271,1.6657044887542725,2.6176799435673512,73.06953811645508,268.9717102050781,55.76192474365234,28.78927001953128,1011.656796875,-0.12,-0.29828,1.09449,0.73,0.63,-27.8
AL082023,2023,8,25,12,21.9,-67.9,1,13.491673469543455,-5.441979885101318,-1.0938518047332764,2.7243664264678955,16.716062921843932,72.64239120483398,268.2775573730469,55.79565048217773,29.453240966796898,1009.344296875,1.3,-0.19026,0.43423,1.36,-1.164,-9.88
AL092001,2001,9,19,18,13.4,-81.9,0,-7.368143558502197,-1.3284883499145508,-9.076017379760742,-0.5089911222457886,1.894309556407572,78.00195693969727,267.3066101074219,55.81423568725586,28.789880371093773,1010.7478125,-0.19,0.80002,0.89391,0.52,-0.65,-14.29
AL072008,2008,8,25,6,14.4,-68.5,1,-7.900078296661377,-0.8227474689483643,-5.92084550857544,1.3092029094696045,2.909050505830202,76.02779769897461,268.0087585449219,55.857025146484375,29.210717773437523,1009.11109375,-0.07,1.55972,1.5985,0.49,-1.1602,11.63
AL181995,1995,10,6,0,11.5,-41.9,0,-2.506387710571289,1.8448543548583984,-8.066561698913574,2.769300937652588,5.636500356167646,76.90668487548828,267.4779052734375,55.87870788574219,28.1018005371094,1011.971953125,-0.94,-0.16097,0.16166,0.28,0.19,3.43
AL061993,1993,8,25,0,16.4,-35.8,0,-1.169884443283081,2.8261518478393555,-3.679577827453613,3.4459266662597656,2.585088336613933,82.05838394165039,267.6738586425781,55.88809967041016,25.919244384765648,1013.82875,-0.04,0.78766,0.79297,-0.14,0.12,-1.2
AL262005,2005,10,23,0,17.3,-69.6,0,-7.833265781402588,1.2945626974105835,-4.322113037109375,4.823645114898682,4.978214168070855,73.25677871704102,268.6866455078125,55.90547943115234,29.3322692871094,1009.20578125,-0.07,0.0404,1.06572,0.63,-0.98,-28.76
AL092010,2010,9,1,12,12.7,-35.0,0,-7.72166633605957,0.9018377065658568,-2.6267426013946533,1.7675654888153076,5.167952443183902,77.65599060058594,267.8887939453125,55.92372512817383,28.154229736328148,1011.444609375,-1.31,-6e-05,0.3689,0.67,-0.7948,6.58
AL192005,2005,9,30,18,12.2,-33.0,0,2.988964080810547,0.4502322375774383,1.4903491735458374,1.7232201099395752,1.966302307239936,81.07586288452148,268.3605651855469,55.93548202514648,28.50069580078128,1009.148515625,-0.12,0.70934,0.74381,0.73,0.63,-27.8
AL071996,1996,8,29,0,12.5,-35.2,0,-0.5083269476890564,1.3671717643737793,-3.215739727020264,4.259536743164063,3.96179998589258,80.90644836425781,267.5147705078125,55.96197509765625,27.8005310058594,1013.99203125,-0.31,0.4938,1.04018,0.09,1.02,-25.85
AL081999,1999,9,9,12,17.3,-55.1,1,-4.3661723136901855,-0.3803187608718872,-3.2381718158721924,3.300445318222046,3.8497284747142686,74.67718887329102,268.268798828125,55.99224472045898,28.869561767578148,1008.4021875,-1.03,-0.41239,0.56131,0.45,0.36,11.18
AL122011,2011,8,31,0,13.1,-36.4,1,-7.921892166137695,2.539553165435791,-6.559461116790772,1.5087224245071411,1.708458480814816,79.08624267578125,267.5567932128906,56.008583068847656,27.842462158203148,1012.757109375,-0.42,0.28213,0.44564,0.44,-1.3475,-0.49
AL041995,1995,7,31,0,29.0,-95.0,0,-4.738420486450195,7.278634548187256,-5.68514347076416,0.3484787046909332,6.994522458622502,69.34312438964844,269.6097106933594,56.00906753540039,29.6240173339844,1007.524765625,-0.21,0.23945,0.28791,0.45,-0.22,11.74
AL071991,1991,9,9,6,11.8,-39.6,0,-2.801632881164551,3.5638444423675537,-5.464730262756348,3.361534357070923,2.6707708689540954,80.85657119750977,267.1748962402344,56.02383804321289,27.724389648437523,1013.124375,0.31,-0.7314,0.83061,0.06,0.48,-13.96
AL142011,2011,9,14,18,25.8,-69.3,1,1.2952125072479248,14.7398042678833,-2.408945083618164,9.46393871307373,6.446358724923472,75.98794937133789,268.2818603515625,56.05443572998047,28.3124938964844,1010.175078125,-0.67,-0.00113,0.3957,0.43,0.536,-2.3
AL032003,2003,6,30,12,28.2,-91.5,0,-0.4206039905548095,11.10684299468994,-1.6407699584960938,7.373232841491699,3.927931996023746,84.24267196655273,267.5346984863281,56.11880111694336,28.723229980468773,1013.928515625,-0.34,1.35125,1.92882,0.26,-0.07,-17.71
AL081992,1992,9,25,18,11.1,-36.2,0,-4.513612270355225,1.251973271369934,-4.725465774536133,3.5313844680786133,2.2892350929763903,87.15510559082031,267.2766418457031,56.127288818359375,27.595330810546898,1011.174765625,-0.16,1.29379,1.38574,-0.33,-0.44,1.3
AL132016,2016,9,21,6,17.2,-31.7,0,-2.815034866333008,3.379546880722046,-4.495898246765137,5.4733099937438965,2.684985228474949,74.78590774536133,268.3302001953125,56.127838134765625,26.989404296875023,1008.544765625,-0.43,-0.74276,0.77423,0.78,0.611,10.48
AL032024,2024,7,1,3,19.9,-96.5,0,-3.992985963821411,-3.1577043533325195,-7.481600761413574,4.486234188079834,8.402394279660305,90.83047866821288,269.3206787109375,56.13985061645508,29.04952392578128,1013.5434375,0.21,0.41047,0.47942,1.32,1.4555,6.91
AL141999,1999,10,18,18,12.2,-55.1,1,-1.5484673976898191,2.1533331871032715,-2.31551456451416,6.487772464752197,4.401786592709714,84.53261947631836,267.840087890625,56.21639251708984,28.597039794921898,1008.59296875,-1.19,-1.20705,1.51173,0.25,0.2,10.62
AL222005,2005,10,5,18,29.5,-80.9,0,-2.2992238998413086,15.250418663024902,-9.079401969909668,3.661883592605591,13.426278700376148,78.28885650634766,267.72589111328125,56.23518753051758,28.122583007812523,1009.16734375,-0.07,1.15698,1.18612,0.63,-0.98,-28.76
AL051991,1991,8,28,18,10.7,-32.4,0,-5.919397830963135,0.807584285736084,-3.692330837249756,1.0722671747207642,2.2427403831493344,83.5103530883789,267.1362609863281,56.24837493896485,26.9851013183594,1014.808671875,0.6,0.23517,0.39231,-0.02,1.23,-14.69
AL112000,2000,9,16,0,22.5,-86.7,1,4.545100688934326,5.418543815612793,-2.3755910396575928,4.422276496887207,6.992032792583375,77.25349426269531,268.12286376953125,56.26881408691406,29.2075134277344,1007.874921875,-0.52,2.31347,2.31426,0.25,-0.21,-15.52
AL142023,2023,9,10,18,23.3,-40.0,1,0.8658402562141418,8.466076850891113,-5.403749942779541,2.774863719940185,8.46744755904788,73.46670150756836,268.0485534667969,56.27483749389648,28.2951599121094,1010.794453125,1.53,-0.36217,1.06507,1.42,-0.4408,-13.58
AL012011,2011,6,30,6,21.6,-97.0,0,-3.981343030929565,-0.7685275673866272,-5.368325233459473,2.152228116989136,3.233347089000506,92.11565780639648,269.3954467773437,56.276611328125,27.873620605468773,1007.978515625,-0.31,0.81483,0.91168,0.5,-1.2795,3.9
AL051994,1994,8,29,12,20.5,-93.0,0,2.234380960464477,-1.8924591541290283,-1.893260717391968,2.9780149459838867,6.384273159933579,77.77397918701172,267.7995910644531,56.400726318359375,28.88131103515628,1011.664375,0.4,-0.71779,1.36869,-0.22,0.38,-27.02
AL132000,2000,9,22,12,13.1,-28.7,1,-7.432024955749512,1.4478135108947754,-8.366917610168457,0.6269388794898987,1.2441299915083608,80.0750846862793,267.19366455078125,56.42791366577149,28.146051025390648,1013.1425,-0.52,2.11182,2.16696,0.25,-0.21,-15.52
AL161995,1995,9,27,18,12.8,-41.0,1,-1.1214349269866943,5.425771713256836,-1.5078543424606323,4.958959102630615,0.6059983317591621,79.03419494628906,268.2622985839844,56.43358612060547,28.1574645996094,1010.009453125,-0.66,0.24669,0.25256,0.19,0.31,6.98
AL042015,2015,8,19,12,11.2,-40.6,1,-5.582736492156982,1.4033173322677612,-3.152186632156372,2.2355430126190186,2.569080030864181,80.26177215576172,268.26568603515625,56.43619537353516,27.44429931640628,1013.234921875,1.65,-0.57889,0.73288,0.48,-0.7604,10.97
AL182020,2020,9,10,12,18.4,-35.3,0,-9.010049819946287,1.2188605070114136,-1.6473828554153442,1.2377558946609497,7.362691210846055,71.28458023071289,268.58709716796875,56.44646072387695,27.00167236328128,1013.30640625,-0.64,0.34022,1.00606,0.71,0.985,7.95
AL101999,1999,9,20,18,27.0,-85.5,0,9.57289218902588,2.261098861694336,1.382748007774353,3.766071081161499,8.327268645303581,70.03760719299316,269.0409240722656,56.46319961547852,28.516992187500023,1006.647265625,-1.03,0.72779,1.13774,0.45,0.36,11.18
AL101995,1995,8,22,18,13.3,-50.6,1,-4.645375728607178,-0.5035547018051147,-0.5847429633140564,5.235925197601318,7.030673365351468,81.33323287963867,267.9374084472656,56.48592376708984,28.582788085937523,1010.784765625,-0.57,-0.02039,0.6199,0.39,0.69,9.53
AL182021,2021,9,23,6,10.4,-36.0,1,-4.479501724243164,-1.886884808540344,-5.668011665344238,-0.5184681415557861,1.8124900150282777,80.72351837158203,267.08331298828125,56.53597640991211,28.759423828125023,1010.91453125,-0.27,-0.18775,0.31712,0.83,-0.2137,-16.56
AL131995,1995,8,30,6,13.2,-35.3,1,-4.587979793548584,-4.216572284698486,-4.451352119445801,0.3997844159603119,4.618378103733834,79.61210250854492,268.1960144042969,56.56618881225586,27.378961181640648,1010.67828125,-0.57,-0.97182,1.47101,0.39,0.69,9.53
AL032010,2010,7,23,5,23.7,-77.5,0,-9.900276184082031,7.567204475402832,-8.664243698120117,2.219267129898072,5.488917029596794,68.60186004638672,268.8184509277344,56.57050704956055,28.8676696777344,1013.43625,-0.92,-0.28269,1.066,0.83,-0.425,-9.84
AL052014,2014,9,2,12,22.8,-95.6,0,-0.0636435523629188,-3.0906808376312256,-4.068589210510254,6.593715667724609,10.479843767807871,78.77119064331055,268.33465576171875,56.63753890991211,29.823052978515648,1009.781875,0.31,-0.96795,1.38431,0.6,1.6163,-23.24
AL062008,2008,8,19,18,27.0,-81.1,0,1.382939100265503,7.669246673583984,-1.0151753425598145,4.534881591796875,3.946542454708133,78.60168838500977,268.3503112792969,56.65718078613281,29.217889404296898,1009.82015625,-0.07,0.3771,0.42262,0.49,-1.1602,11.63
AL051995,1995,7,31,0,22.3,-73.2,1,1.556100368499756,4.632902145385742,-6.467545509338379,1.94495177268982,8.461912926698375,76.74533462524414,268.55865478515625,56.66611099243164,28.574273681640648,1009.660390625,-0.21,0.23945,0.28791,0.45,-0.22,11.74
AL042008,2008,7,22,0,23.0,-92.0,1,-8.188802719116211,3.427823781967163,-6.014979839324951,0.1818765848875045,3.906619909708808,79.08501815795898,268.0836181640625,56.6716194152832,28.956414794921898,1009.032890625,-0.27,0.87139,1.06017,0.51,-1.2741,13.27
AL132003,2003,9,6,12,13.6,-33.9,1,-8.352066993713379,-4.0421142578125,-1.303575038909912,0.4780599474906921,8.37336334355661,78.2413215637207,268.2012634277344,56.682010650634766,27.526147460937523,1009.992734375,0.18,-0.47806,0.72141,0.66,0.01,-22.51
AL142002,2002,10,14,12,16.9,-82.6,0,0.965664267539978,6.175517559051514,-4.495933532714844,0.9531439542770386,7.556602186141166,85.09347915649414,267.5884094238281,56.69869995117188,28.916772460937523,1010.198359375,1.02,0.11171,0.25987,0.35,-2.28,7.66
AL042001,2001,8,19,6,15.4,-78.4,0,0.4305013716220855,5.04620361328125,-10.618447303771973,1.952078342437744,11.474008803516082,71.62289810180664,268.6012268066406,56.7036247253418,28.494683837890648,1009.58484375,-0.09,-1.02032,1.06329,0.45,-0.07,-21.67
AL042002,2002,8,30,12,10.3,-36.3,0,-8.837337493896484,0.2970652282238006,-2.4783859252929688,1.335102081298828,6.44311924149996,83.09738540649414,268.3160400390625,56.707916259765625,27.687371826171898,1012.25921875,0.66,0.70253,0.8266,0.22,0.38,10.6
AL052021,2021,7,1,12,9.9,-50.2,1,-7.724050045013428,-0.3029488325119018,-6.807545185089111,3.8664710521698,4.268962793588633,85.92641067504883,267.7211608886719,56.80198287963867,27.997491455078148,1014.02828125,-0.19,1.3661,1.40652,0.63,0.026,-13.17
AL041994,1994,8,17,6,12.1,-42.2,1,-6.939559459686279,-0.7583354711532593,-1.92695951461792,2.358963966369629,5.902856426551457,85.4892807006836,267.61248779296875,56.82242965698242,27.11275634765628,1011.20984375,0.4,0.33017,0.44759,-0.22,0.38,-27.02
AL071998,1998,9,16,18,11.0,-32.9,1,-10.37506866455078,-3.007252216339112,-4.248974323272705,-2.047952651977539,6.200748949314395,81.57392120361328,268.537109375,56.828948974609375,28.4826599121094,1011.3159375,-1.03,-0.56745,0.82954,0.45,-2.0,-22.12
AL182010,2010,10,11,0,13.9,-81.8,1,-6.918262481689453,0.5730715990066528,-1.845418930053711,-2.8981521129608154,6.14679882198023,77.14892578125,269.1003112792969,56.84558868408203,28.948297119140648,1008.969453125,-1.41,-2.27186,2.30166,0.6,-0.9283,10.83
AL082009,2009,9,25,18,16.1,-31.1,0,-3.19126558303833,6.787407875061035,-7.162592887878418,2.150057315826416,6.105445173892078,74.52802658081055,267.8607788085937,56.864505767822266,27.127770996093773,1012.112109375,0.71,-1.98048,1.98082,0.36,1.5089,-13.81
AL112015,2015,9,29,6,26.5,-70.3,1,1.2604254484176636,-3.6727046966552734,-0.3522820174694061,3.3793890476226807,7.234144838791392,75.9505500793457,268.9642639160156,56.88351440429688,29.1804138183594,1007.7521875,1.79,-0.39699,0.40576,0.71,-0.6485,12.07
AL052013,2013,8,17,0,18.0,-33.8,0,-1.6743402481079102,8.001086235046387,-4.368900299072266,5.720483779907227,3.530127678518129,79.12435150146484,267.5331420898437,56.89646911621094,26.230767822265648,1013.945625,-0.47,-0.34686,1.14154,0.5,0.9702,14.66
AL072024,2024,9,14,0,19.9,-39.8,0,-0.5559861063957214,0.2999266982078552,-7.579752445220947,2.364998817443848,7.321052959790699,72.61994934082031,269.8182067871094,56.98360443115234,27.698754882812523,1013.022890625,-0.15,-1.70346,1.70426,1.22,-1.4283,10.36
AL091999,1999,9,12,12,14.2,-31.9,1,-11.244693756103516,1.604804515838623,-6.085127830505371,-0.2490188032388687,5.482497737249777,84.19506072998047,267.6316833496094,56.99482345581055,26.903192138671898,1010.24421875,-1.03,-0.29687,0.87825,0.45,0.36,11.18
AL062009,2009,9,1,18,16.7,-57.3,0,-0.8706164360046387,7.378550052642822,-4.348421573638916,5.31908655166626,4.041845925713895,69.34099578857422,269.4140014648437,57.00462341308594,28.355401611328148,1011.3578125,0.71,-0.39518,1.18719,0.36,1.5089,-13.81
AL022018,2018,7,5,6,10.1,-39.5,1,-8.526729583740234,1.759825587272644,-4.205093383789063,3.3875491619110107,4.618010770901461,81.08217239379883,267.3765869140625,57.016998291015625,26.546411132812523,1011.7959375,0.22,0.25061,0.54189,0.39,1.3893,-29.1
AL121995,1995,8,28,18,17.4,-43.6,0,-4.635168552398682,-7.694918155670166,-1.256757378578186,1.32408344745636,9.630994339973109,79.2411003112793,269.01239013671875,57.050411224365234,27.276055908203148,1011.339921875,-0.57,-0.92035,1.35257,0.39,0.69,9.53
